occurrenceID	materialEntityID	organismID	siteID	eventID	parentEventID	eventDate	eventTime	eventRemarks	samplingProtocol	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	verbatimLatitude	verbatimLongitude	verbatimDepth	locality	higherGeographyID	scientificName	scientificNameID	scientificNameAuthorship	kingdom	phylum	class	order	family	genus	specificEpithet	identificationQualifier	verbatimIdentification	identifiedBy	identifiedByID	sex	preparations	recordedBy	recordedByID	sizeAmbitus	height	d13C	d15N	d34S	expedition
TANGO_1-SCUBA_8-S2_O3-371	371	S2_O3	2	SCUBA_8	https://www.wikidata.org/entity/Q119843670	2023-02-23T00:00:00Z	12:45:00Z/13:25:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	13	13	-65.9975	-65.7901	25	-65.9975	-65.7901	13	Dodman Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=108535	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X	female		Martin Dogniez | Lea Katz	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X	42	23	-14.513908577619814	8.875650378761257	17.394119343567457	TANGO_1
TANGO_1-SCUBA_8-S2_O4-372	372	S2_O4	2	SCUBA_8	https://www.wikidata.org/entity/Q119843670	2023-02-23T00:00:00Z	12:45:00Z/13:25:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	13	13	-65.9975	-65.7901	25	-65.9975	-65.7901	13	Dodman Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=108535	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X	male		Martin Dogniez | Lea Katz	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X	40	24	-14.402604218612352	8.587030222289773	17.77576292177622	TANGO_1
TANGO_1-SCUBA_8-S2_O5-373	373	S2_O5	2	SCUBA_8	https://www.wikidata.org/entity/Q119843670	2023-02-23T00:00:00Z	12:45:00Z/13:25:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	13	13	-65.9975	-65.7901	25	-65.9975	-65.7901	13	Dodman Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=108535	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X	male		Martin Dogniez | Lea Katz	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X	47	25	-14.16154525715548	8.501987287378823	16.963939433314117	TANGO_1
TANGO_1-SCUBA_8-S2_O6-374	374	S2_O6	2	SCUBA_8	https://www.wikidata.org/entity/Q119843670	2023-02-23T00:00:00Z	12:45:00Z/13:25:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	13	13	-65.9975	-65.7901	25	-65.9975	-65.7901	13	Dodman Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=108535	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X	male		Martin Dogniez | Lea Katz	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X	43	25	-14.079409145969406	8.756465270399502	17.284407496254982	TANGO_1
TANGO_1-SCUBA_8-S2_O7-375	375	S2_O7	2	SCUBA_8	https://www.wikidata.org/entity/Q119843670	2023-02-23T00:00:00Z	12:45:00Z/13:25:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	13	13	-65.9975	-65.7901	25	-65.9975	-65.7901	13	Dodman Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=108535	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X	female		Martin Dogniez | Lea Katz	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X	44	24	-14.381720506568996	8.5602260935089	17.613893400101112	TANGO_1
TANGO_1-SCUBA_8-S2_O8-376	376	S2_O8	2	SCUBA_8	https://www.wikidata.org/entity/Q119843670	2023-02-23T00:00:00Z	12:45:00Z/13:25:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	13	13	-65.9975	-65.7901	25	-65.9975	-65.7901	13	Dodman Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=108535	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X	female		Martin Dogniez | Lea Katz	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X	35	19	-14.665567506454188	8.327227177225534	16.552652412364843	TANGO_1
TANGO_1-SCUBA_8-S2_O9-377	377	S2_O9	2	SCUBA_8	https://www.wikidata.org/entity/Q119843670	2023-02-23T00:00:00Z	12:45:00Z/13:25:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	13	13	-65.9975	-65.7901	25	-65.9975	-65.7901	13	Dodman Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=108535	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X	male		Martin Dogniez | Lea Katz	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X	39	21	-15.243408322984136	8.72498483252276	16.791012441062144	TANGO_1
TANGO_1-SCUBA_8-S2_O10-378	378	S2_O10	2	SCUBA_8	https://www.wikidata.org/entity/Q119843670	2023-02-23T00:00:00Z	12:45:00Z/13:25:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	13	13	-65.9975	-65.7901	25	-65.9975	-65.7901	13	Dodman Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=108535	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X	female		Martin Dogniez | Lea Katz	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X	34	20	-16.63830009692138	8.351396388833427	17.524147004754926	TANGO_1
TANGO_1-SCUBA_8-S2_O11-379	379	S2_O11	2	SCUBA_8	https://www.wikidata.org/entity/Q119843670	2023-02-23T00:00:00Z	12:45:00Z/13:25:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	13	13	-65.9975	-65.7901	25	-65.9975	-65.7901	13	Dodman Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=108535	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X	female		Martin Dogniez | Lea Katz	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X	42	25	-16.77294218284837	9.031093801703769	17.239605965579468	TANGO_1
TANGO_1-SCUBA_8-S2_O12-380	380	S2_O12	2	SCUBA_8	https://www.wikidata.org/entity/Q119843670	2023-02-23T00:00:00Z	12:45:00Z/13:25:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	13	13	-65.9975	-65.7901	25	-65.9975	-65.7901	13	Dodman Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=108535	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X	male		Martin Dogniez | Lea Katz	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X	46	25	-15.322445226281562	8.593684188069492	17.590419437516772	TANGO_1
TANGO_1-SCUBA_8-S2_O13-381	381	S2_O13	2	SCUBA_8	https://www.wikidata.org/entity/Q119843670	2023-02-23T00:00:00Z	12:45:00Z/13:25:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	13	13	-65.9975	-65.7901	25	-65.9975	-65.7901	13	Dodman Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=108535	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X	female		Martin Dogniez | Lea Katz	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X	42	22	-14.777257450477656	8.65183945489712	17.429303330706762	TANGO_1
TANGO_1-SCUBA_8-S2_O14-382	382	S2_O14	2	SCUBA_8	https://www.wikidata.org/entity/Q119843670	2023-02-23T00:00:00Z	12:45:00Z/13:25:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	13	13	-65.9975	-65.7901	25	-65.9975	-65.7901	13	Dodman Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=108535	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X	male		Martin Dogniez | Lea Katz	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X	48	26	-13.746223179550864	8.548458420679163	16.88622578895568	TANGO_1
TANGO_1-SCUBA_8-S2_O15-383	383	S2_O15	2	SCUBA_8	https://www.wikidata.org/entity/Q119843670	2023-02-23T00:00:00Z	12:45:00Z/13:25:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	13	13	-65.9975	-65.7901	25	-65.9975	-65.7901	13	Dodman Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=108535	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X	male		Martin Dogniez | Lea Katz	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X	45	24	-13.756381489763722	8.441522990669238	17.40539234141868	TANGO_1
TANGO_1-SCUBA_8-S2_O16-384	384	S2_O16	2	SCUBA_8	https://www.wikidata.org/entity/Q119843670	2023-02-23T00:00:00Z	12:45:00Z/13:25:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	13	13	-65.9975	-65.7901	25	-65.9975	-65.7901	13	Dodman Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=108535	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X	female		Martin Dogniez | Lea Katz	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X	33	17	-14.503134081620322	8.349279463510175	17.681779994265085	TANGO_1
TANGO_1-SCUBA_8-S2_O17-385	385	S2_O17	2	SCUBA_8	https://www.wikidata.org/entity/Q119843670	2023-02-23T00:00:00Z	12:45:00Z/13:25:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	13	13	-65.9975	-65.7901	25	-65.9975	-65.7901	13	Dodman Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=108535	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X	male		Martin Dogniez | Lea Katz	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X	42	22	-15.150498344815558	8.668282981381445	17.586924852459937	TANGO_1
TANGO_1-SCUBA_8-S2_O18-386	386	S2_O18	2	SCUBA_8	https://www.wikidata.org/entity/Q119843670	2023-02-23T00:00:00Z	12:45:00Z/13:25:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	13	13	-65.9975	-65.7901	25	-65.9975	-65.7901	13	Dodman Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=108535	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X	female		Martin Dogniez | Lea Katz	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X	43	24	-15.207926385882208	8.65717591895151	16.539000722627964	TANGO_1
TANGO_1-SCUBA_8-S2_O19-387	387	S2_O19	2	SCUBA_8	https://www.wikidata.org/entity/Q119843670	2023-02-23T00:00:00Z	12:45:00Z/13:25:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	13	13	-65.9975	-65.7901	25	-65.9975	-65.7901	13	Dodman Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=108535	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X	male		Martin Dogniez | Lea Katz	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X	40	21	-16.58134461403103	8.917092705845095	17.041517699103043	TANGO_1
TANGO_1-SCUBA_8-S2_O20-388	388	S2_O20	2	SCUBA_8	https://www.wikidata.org/entity/Q119843670	2023-02-23T00:00:00Z	12:45:00Z/13:25:00Z	coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	13	13	-65.9975	-65.7901	25	-65.9975	-65.7901	13	Dodman Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=108535	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X	female		Martin Dogniez | Lea Katz	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X	39	22	-15.774516891090762	8.752836623652703	17.417774871377162	TANGO_1
TANGO_1-SCUBA_12-S3_O1-1283	1283	S3_O1	3	SCUBA_12	https://www.wikidata.org/entity/Q119843670	2023-02-26T00:00:00Z		coordinateUncertaintyInMeters defaulted from gearType=Scuba Divers	Scuba Divers | https://doi.org/10.5281/zenodo.8013721 | Scientific SCUBA diving was used to conduct underwater observations and sampling as part of the site characterisation and sampling strategy. Divers operated in shallow coastal areas to document habitats and carry out sampling tasks.	18	18	-66.0027	-65.7719	25	-66.00266666666667	-65.77188333333334	18	Dodman Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=108535	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri		Sterechinus neumayeri	Camille Moreau | Bruno Danis | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0002-9037-7623 | https://orcid.org/0000-0001-5748-602X	male		Martin Dogniez | Lea Katz	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0001-5748-602X	33	20	-13.897720217941966	7.720235600553215	16.026595558619324	TANGO_1
